File Name,Job Description,label
333632458_1372830470228077_5099237073019860665_n.webp,"dP

NUSAPALA
GROUP

LOWONGAN
KERJA

PT Nusapala Group

¢ Bancassurance Specialist

KUALIFIKASI

+ Pria / Wanita

¢ Usia maksimal 38 tahun

* Memiliki skill komunikasi yang baik

¢ Memiliki pengalaman sesuai bidangnya

¢ Memahami dunia perbankan dan produk-produk
standar bank

« Memahami dasar-dasar asuransi termasuk
proses penjualan asuransi

Info lengkap di-:
www.lokerutama.com

iishf

i LOKER UTAMA — HAVE A NICE JOB
Image by :;hitps://nusapalagroup.com/
",bias
335600125_213500514558264_5534781280100592899_n.jpg,"haute od £ @lokerperawat.update
",Non-bias
335606435_953776299300817_1427087382494308108_n.jpg,"DmAzA oOo rr

£2/£0/ST

& prion BIGO LIVE

APAKAH

RAMU

YANG KAMI CARI??

LOWONGAN KERJA
UNTUK PENGHASILAN

; a 1.5JT-10 JT/BULAN
. a Syarat:

© Pria/ Wanita min umur 17 tahun.

° Berpenampilan menarik.

* Hobi ngobrol dan komunikatif.

* Suka berkonten di social media.

* Plus point tambahan jika suka nyanyi,
nari, challenge, uji nyali.

CONTACT PERSON

0822 4740 5421 Alvin

>>>

",Non-bias
335625610_112564991737444_9187004871499511086_n.webp,"LOWONGAN NUSANTARA

member of ASTRA

5 BinaPertiwi

Dibutuhkan :

¢ Human Capital Development Senior Associate

* Pendidikan minimal $1

* Memiliki interpersonal skill yang baik

* Mempunyai jiwa leadership yang baik

* Mempunyai pengalaman dibidang terkait

Info Selengkapnya : is

* Kualifikasi dan cara pendaftaran di website :
@ : Lowongannusantara.com
©: @lowongan.nusantara

",bias
335620585_563575699081132_1542771134056074781_n.jpg,"© MyRepublic:

WE'RE HIRING
DIRECT SALES

Lokasi: Kelurahan Balonggede, Jawa Barat

Kualifikasi:

Minimal pendidikan SMK atau
sederajat

Memiliki kemampuan pelayanan
konsumen dan berkomunikasi yang
baik

Percaya diri dan tekun

Memiliki sepeda motor

Apply now

bit.ly/myrepublicjs

",bias
335542282_563451089095932_6349507045234266661_n.webp,"SUMN we... AF asarri

OPEN RECRUITMENT
BUMN PT ASABRI (PERSERO)

Rekrutmen Calon Pegawai

Informasi Pendaftaran:

openkerja.com ood openkerja
",Non-bias
335594028_591534909544078_1398762247610565918_n.jpg,"LOWONGAN KERJA BOGOR 2023

g ey
i:
ger :

Dibutuhkan: Kriteria :

« Profesional Hair Stylis * Wanita Min Usia 35th

¢ Profesional ist Treatment ¢ Berpengalaman Min. 1 th
+ Profesional Nail Art & Eyelash dibidang Salon @ Klinik
e Profesional Terapist Facial ° Jujur

¢ Kreatif & Inovatif

¢ Good Attitude
APLY CV SEKARANG JUGA,

SEBELUM TANGGAL 30 MARET 2023
Ruko Bukit Cimanggu City Blok A2 No 12 bogor
\ 0821.2355.6991 / 0895.2320.7890
@tlzbeautysalon

@tlzbeautysalon
",Non-bias
333450824_1292581384659103_2395897305837393901_n.jpg,"AIO KERJA

42 SAMATOR

Be a Part of Our Team

Sales Executive

$1 Semua jurusan, diutamakan teknik

Memiliki pengalaman sales dibidang medis,
konstruksi, otomotif, mining/energy/gas, FnB,
chemical, manufaktur

Diutamakan pengalaman menggunakan sistem
ERP, seperti SAP

SIMA/SIMC

Penempatan Bogor

1.Silahkan apply melalui https://hc.samatorgroup.com/hcapps/form/welcome.
2.Hanya kandidat yang memenuhi kriteria yang akan kami panggil untuk seleksi.
3.Samator Group tidak pernah memungut biaya apapun.

",Non-bias
335770542_445985171034612_9109511629568839943_n.jpg,"-Fashion Sales Administration

Qualification

« Usia Max 30 tahun

« Memiliki pengalaman kerja min. 2 tahun:
di bidang fashion marketing dan branding / fashion retail

+ Memiliki minat kerja di bidang fashion marketing
dan branding / fashion retail

« Memiliki motivasi tinggi dan siap bekerja untuk
memenuhi target

¢ Mampu bekerja sama dengan tim dan mampu
bekerja perorangan

« Bersifat jujur dan dapat berkomunikasi dengan baik

Kirimkan CV melalui email:
olzawistaatelier@gmail.com

Subyek Fashion Sales Administration
",bias
335781451_597973962211119_8689315953330838989_n.webp,"DITEMPATKAN DI WILAYAH LANDASAN ULIN
Kriteria yg dicari:

@ laki laki /perempuan

@ minimal usia 19 tahun

@ maksimal usia 25 tahun

@ bersedia kerja kontrak

persyaratan berkas: (
® fotocopy ijazah terakhir
® fotocopy ktp
® fotocopy kartu keluarga /}
\

berakhir sampai
SENIN, 20 MARET

berminat hub:
085930299665
Lokasi kerja

Landasan ulin,
kota banjarbaru

",bias
335603982_122495970654258_1093581566215978120_n.webp,"MARVELL

NOW HIRING!
Accounting Staff

Kualifikasi :
+ Pria, Maks, 30 tahun
Pendidikan Min. S1 Akuntansi
Berpengalaman Min. 1 tahun

Menguasai verifikasi transaksi keuangan
perusahaan

Menguasai jurnal umum & alur akuntansi
perusahaan

Menguasai Ms. Office & Software Accounting
Siap bergabung secepatnya

APPLICATION BY EMAI
recruitment@marvelicity.com
WITH SUBJECT : Position Code-Name

Expl : ACC-Dimas angga

Management Office Lt. 2 Marvell City Mall
3], Ngagel No. 123 Wonokramo, Surabaya
(031 99440600 | 99005674

= @S.. > =e
",bias
335590686_1256139611652300_7367557877069942840_n.webp,"Di butuhkan
SEGERA!!

YAYASAN
BUAH HATI PERMATAKU

e Babysitter
¢ Caregiver

e Gaji:
Nanny 200rb s/d
e ART 350rb perhari

Kami Hadir, Untuk Solusimu

ru) 087871197131 Lokerbabysitter @ www.babysitterkita.com|

",Non-bias
336272211_534459152162792_9026164902405504010_n (1).jpg,"» LOWONGAN
PEKERJAAN

-Asisten koki

-Cook Helper ;
-Helper De Gami
-Steward (cuci piring) Fy .
-Kepala BAR (Bartender)
-Asisten BAR
-Waiters/waitress

Posisi:

on

B go. Re

Perusahaan yang bergerak di bidang Resto & Cafe dan
akan di buka di bulan Maret 2023 yang beralamat di
J|.Raya Pematangsiantar

Kualifikasi:

-Laki-laki/Perempuan

-Lulusan SMA/Sederajat

-usia Mak 30 tahun

-Koki dan bartender berpengalaman minimal
1tahun

-Berpenampilan menarik &rapi

Silahkan antar langsung lamaran
dan CV anda ke jl.danau Maninjau
no 2 belakang kantor BPN sebrang
megaland
Hub:085370664144/082160065354

",bias
335572752_1213625029526925_5858855900574016239_n.webp,"TopLoker....

Posisi yang dibutuhkan:
Pengajar dan
/ pengasuh Daycare

Lulusan SMA atau S1 semua jurusan @
S1 PGTK/PGPAUD lebih disukai @

Menyukai dunia anak @

Mampu bekerja dengan tim

(S) 081 359 817 810
©) daycare_mojokerto_
",bias
336010025_3080100635627421_6600897986424163868_n.webp,"KATEGORI

Sales Marketing
Property

Syarat :
¢ Wanita max umur 27 thn

Mahir media sosial

Mampu bekerja dengan tim
Tinggi badan min 160 cm
berpenampilan menarik
Jujur dan bertanggungjawab

Perumahan Suvarna Ra:

Benefit :
* Gaji pokok
* Bonus

Lamaran bisa dikirim ke
Email : arisuvarna101@gmail.com
Wa =: 0812 9318 4247 ( Ari )

: 0878 5758 8000 ( Rizky )

Merbung, Kec, Klaten Selatan, K
",bias
335631218_551670863705640_1881993129554012873_n.webp,"Kualifikasi: fhat FATMA:
1. Wanita 18-45 tahun 2 2
2.MemilikiKTP asli  @lowongan_kerja_gratis
3. Tidak merokok & bertato ; :
4. Sehat jasmani & rohani © Lokasi: Bekasi Selatan
",Non-bias
335399829_937861804037238_8809005926538855240_n.jpg,"JOIN OUR SPECIALISED TEAM

¢ Sales Manager ¢ SPV « Sales ¢ Mekanik ¢ Parts ¢ Admin

",Non-bias
335429313_897126878208657_1864731073484681253_n.jpg,"Seong bay

Penjaga toko baju muslim.

Syarat:

Wanita berhijab

Berpengalaman menjaga toko baju
Umur 18-23 thn

Jam kerja 09.00-21.00 !

Khusus area mranggen dan sekitarnya.
Minat hub 089564054110

Muslimstore_cahya
",Non-bias
335631656_1939843929685033_8613872439083145191_n.jpg,"‘Lowongan
Pekerjaan

Posisi :
Adm komputer

Kualifikasi :

* Wanita

* Bertanggung jawab
* SMA sederajat

* Berpengalaman

* Mau belajar

Kirimkan Lamaran, CV, Portfolio ke alamat Email :
JIKH TOHIR NO 57 pedurungan Semarang (depan tk
Pertiwi)

Cv saudara jaya
",bias
333599981_732175991944846_5206062647512438690_n (10).webp,"LOWONGAN
KERJA

MD Entertainment

¢ Administration Staff

KUALIFIKASI

¢ Dapat bekerja dibawah tekanan

¢ Memiliki pengetahuan sesuai bidangnya

¢ Memiliki kemampuan komunikasi yang baik

¢ Kreatif dan dapat bekerjasama dalam tim

¢ Memiliki kemampuan interpersonal yang baik

¢ Memiliki kemampuan problem solving yang baik
¢ Berorientasi pada detail, cepat belajar, dan percaya (3

a

Info lengkap di :
www.lokerutama.com

>!

cishf

LOKER UTAMA HAVE A NICE JOB
",Non-bias
334859068_912647863187307_840995587833929939_n.jpg,"Petra Christian
University

sedang membuka lowongan kerja untuk
lulusan program studi EBIZ, Mandarin,
scomm, B&J, T.Industri, SIB, BusMan,
CreaTourism, HotelMan, Marketing.
",Non-bias
335748661_540712907939986_3194094947818381897_n.webp,"LOWONGAN

TELEMARKETING

Wanita (maks. 35th)

Minimal lulusan SMA/sederajat

Pekerja keras, Jujur dan Tanggung Jawab
Berpenampilan rapi dan sopan

Memiliki kemampuan yg baik untuk
menawarkan produk

Kirim surat lamaran anda ke 087864397248

",bias
335587561_746406110423903_2108603037172040937_n.jpg,"SANGca But
INDONESIA

ant

bes |'u age :

a,
wilmar

Wilmar Group
Position Location
e Account Payable Medan

Type of Recruitment

Full-Time

APPLY TO e-recruitment.wilmar.co.id

Copy on caption +

joogle.com

",Non-bias
335988876_726308798934268_5792233745729597921_n.jpg,"BENT
Kerr

fos cos nos otal

BENTO KOPI

Penempatan DIY

Posisi (Fulltime) fuga Kualifikasi )

- Server/kasir - Pria/wanita maks 25 th
- Barista - SMA sederajat

- Cook - Berpenampilan menarik
- Kebersihan - Komunikatif & Kreatif

- Disiplin & Ulet

Tanggungjawab

Melayani pelanggan dengan
ramah, sopan dan sabar

Kirim CV, Foto, Surat lamaran via email
bentokopiofficial@:
Dengan subjek “Nama_Posisi yang dilamar”

Temukan info lengkap lowongan kerja di :

ey www.gudangkarir.com
",bias
335341307_1392848574815804_845927189160401706_n.jpg,"Store Manager
YOGYAKARTA

+ PRIA/ WANITA

+ PEND.MIN S1 SELURUH JURUSAN
( DIUTAMAKAN JURUSAN MANAGEMENT )

- USIA MIN. 23 - MAX. 35 TAHUN

» PENGALAMAN MIN. 1 TAHUN DI BIDANG
YG SAMA / RETAIL

+ BERPENAMPILAN MENARIK

> MAMPU MEMIMPIN TEAM

» BERSEDIA BEKERJA SHIFT

» SEHAT JASMANI & ROHANI

- BISA MENGOPERASIKAN KOMPUTER

+ BAGI YG BERHUAB, SELAMA JAM KERJA
BERSEDIA LEPAS HIJAB

- PENEMPATAN DI CAB. SALON CHRISTOPHER

+ SUDAH DI VAKSIN LENGKAP

EMAIL:

recruitment.christopher@gmail.com
CONTACT PERSON :

0857-1495-1507. 0851-7317-0829 ( WA only )

4

7,

DIPUNGUT
BIAYA
",bias
336015957_184627634302892_4759228895643982038_n.webp,"walking
drums

Hiring —

Cafe & Restoran yang berlokasi di Anco! Jakarta Utara

mengundang para profesional untuk bergabung mengisi

Posisi :

1.Cook (Indo / Western)

2.Cook Butcher /7.Waiter

3.Cook Helper 8.Administrasi Gudang
4.Steward 9.Leader Cleaning Service
5.Barista 10.Cleaning Service
6.Kasir 11.St Reservasi

7.Waiter 12.St Mekanikal Elektrikal
Persyaratan

- Usia Max 35 thn

- Berpengalaman di posisi yg sama diutamakan
- Domisili di sekitar Ancol Diutamakan

- Bersedia bekerja Shift.

Bagi yang Berminat, silakan langsung submit berkas

lamaran kamu ke :

Email : rekrutmenssr@gmail.com
whastapp : 0896-6819-6430 (file PDF)
* Subject : Posisi - Nama,

Contoh (Cook- budi)

Email : rekrutmenssr@gmail.com

Batas Akhir lamaran 31 Maret 2023
",bias
335991894_766186541764339_3604504478964253512_n.webp,"B > Aplikasi Terbaik
Google Play

Be

Kenalan Dengan FMCG Besar di Indonesia

UNILEVER

Unilever merupakan perusahaan FMCG terbesar di

By *
a UOnewe Indonesia. Fakta uniknya di rumah sobat pasti bisa

menemukan setidaknya satu produk Unilever!

Tahapan Seleksi : Benefit Bekerja di Unilever:
@ Seleksi Administrasi * Salary yang kompetitif

Tips: gunakan CV ATS dan ¢ Kesempatan karir yang baik
__ keyword yang dibutuhkan * Asuransi Kesehatan
@ Online test * Car Ownership Program

Tips: pahami lebih dalam * House Ownership Program

mengenai posisi yang dilamar

9 Fp

Tips: Kita harus bisa menonjol ¢ Paket Bundle (Produk Unilever)
di diskusi tanpa terkesan
iecgels  Fasilitas Gym - Gym Graha Unilever
@ Interview « Entertaint Room
Tips: Pastikan sobat gali lebih ¢ Kafe - Magnum Cafe
°

tiap 6 bulan sekali

dalam mengenai value Bar Jus - Buavita Juice Bar
perusahaan dan diri sendiri U Shop (Kebutuhan Produk
sehari-hari

Program Unggulan Unilever « Salon - Tresemme salon
Untuk Fresh Graduate :

¢ Unilever Future Leaders
Programme (UFLP)

¢ Unilever Leadership Internship
Programme (ULIP)

& sumber : website resmi unilever, tipkerja, prosple, youtube
",bias
335585444_1379432296165253_517750675502974947_n.webp,"4 IMKOM Academy Yogyakarta
@kursuskomputerjogja

Hacker VS Cracker @
Apa ya bedanya? Yuk spill bareng ...

10) Te 2

J if lt

",Non-bias
335533655_758664278911145_4114317692958852331_n.jpg,"SALARY MENARIK
BUDAYA KERJA PRODUKTIF
BANYAK OPSI & JENJANG KARIR
PERUSAHAAN BERKEMBANG PESAT

JOB DESCRIPTIONS

1. Menyiapkan & Menyajikan Makanan dengan
Mengikuti Resep & Teknik yang Telah Ditentukan
2. Menjaga Ketersediaan Stock Bahan
3. Memastikan Semua Peralatan dan Mesin
Dapat Berfungsi dengan Baik
4. Menjaga Standart Kualitas Makanan yang
Telah Ditentukan

REQUIREMENTS

1. Pria/Wanita Usia maksimal 28 tahun
2. Memiliki Skill atau Teknik Dasar Memasak
3. Diutamakan Berpengalaman di bidang Pastry
4. Memiliki Wawasan Yang Luas Tentang Makanan dan Teknik Memasak
5. Berpengalaman dibidangnya Minimal 1 Tahun
6. Bisa Bekerja secara Tim atau Individu
7. Bersedia Bekerja Secara Shift atau Hari Libur
8. Bersedia ditempatkan di Surabaya Timur

SEND CV
EMAIL : HUMANRESOURCES@HAEWOO.ID
SUBJEK : JABATAN_NAMA_NO.TELP

",bias
335500741_184515447630178_6001620096081845401_n.jpg,"PT. BANGUN SAHABAT TANI ast tanenst

Member Of DGW Group TANI

WE ARE HIRING
SUPERVISOR ADMIN

Penempatan ; Gebang, Kab. Cirebon

REQUIREMENT/ KRITERIA:

eel a all all lt hl al

Pendidikan min. D3/S1 segala jurusan

Maksimum usia 30 Tahun

Memiliki pengalaman Min. 2 Tahun

Mampu mengoprasikan Ms. Office (Excel, Word & Power Point)
Memiliki kemampuan komunikasi dan Leadership yang baik
MemilikiIntegritas, jujur dan dedikasi yang tinggi

Memiliki ketelitian yang tinggi

Bersedia ditempatkan di wilayah Gebang, Kab. Cirebon

JOB DESCRIPTION/ TANGGUNG JAWAB:

9 Cae eh

Bertanggung jawab terhadap data faktur dan tagihan
Memastikan kebutuhan operational salesman

Bertanggung jawab terhadap document, telecolectionAR kios,
Memastikan stock Buku faktur dan TTP

Memastikan stock persediaan (stock opname)

Melakukan setor uang ke Bank

Mensupervisi Tim Admin

BENEFIT:

RECRUITMENT DGW GROUP TIDAK MEMUNGUT

Gaji Pokok
BPJS Kesehatan & Ketenagakerjaan
Asuransi Kesehatan (Non BPJS)

Kirimkan CV anda ke: hrd.recruitment@pt-dgw.com /
entol.nasrulloh@bst.pt-dgw.com

Subject Email: Spv Adm_Daerah (cnth : SPV Adm_Gebang)

BIAYA SEPESERPUN

HATI— HATI PENIPUAN
",bias
335993896_3377023125958409_8244215292584431652_n.jpg,"FIFGROUP
Kios Margaasih

WE'RE HIRING
Sales Force /
Marketing
Credit Executive

Lokasi: Melong, Jawa Barat

Kualifikasi:

© Minimal pendidikan SMA sederajat
Memiliki kemampuan komunikasi dan
negosiasi yang baik

© Jujur, disiplin, dan memiliki daya juang
yang tinggi

© Berorientasi target

¢ Memiliki kendaraan sendiri dan SIM C

LAMAR DI
",bias
333599981_732175991944846_5206062647512438690_n (34).webp,"Bimbel Ganesha Operation Gombong

LOWONGAN
PENGAJAR

Tentor Bimbel:
e MATEMATIKA
e EKONOMI
e SOSIOLOGI
GEOGRAFI
SEJARAH
e INFORMATIKA =

+ B. INDONESIA sie
fm

APPLYNow | ™

Kirim Lamaran via email: hy
kanit.gombong@gmail.com \

JI. Yos Sudarso 153 (Timur Lap.
Manunggal) Gombong
",Non-bias
335762171_3325775791047129_8033596267422364395_n.jpg,"WE ARE HIRING!

Requirements:

Pria/Wanita

Mempunyai skill Public Speaking
Kreatif dan Inovatif

Percaya diri didepan kamera
Berkomitmen tinggi

Berpengalaman di bidang
broadcasting (nilai plus)

Submit your CV here:

E-mail: gudcare.hiring@gmail.com
Subject : Nama_Freelance Streamer

Job Description:

Live TikTok

Mereview Produk
Mempromosikan produk
saat Live

Membawakan Live sesuai
dengan briefing

fresh.chubs
",bias
333599981_732175991944846_5206062647512438690_n (60).webp,"Home =» Hot
Semakin Cantik & Langsing Usai
Cerai dari Sule, Nathalie Holscher

berhasil turunkan BB hingga 17 KG

Oleh Kartika Feronica pada 01 Nov 2022, 14.00 WIB_ v

",Non-bias
335569189_738308454490865_8900153635834349718_n.webp,"Venture

WE ARE HIRING
TECH LEAD -

Persyaratan
* Memiliki pengalaman minimal 5 tahun Coding a
* Pernah menggunakan Angular / Laravel / Golang

| RabbitMa | Redis menjadi nilai tambah

Memiliki skill leadership

Mau belajar dan cepat beradaptasi A

+ Mampu perfikir analitis

* Mampu berkomnunikasi & bekerjasama tim \

Deskripsi Pekerjaan A
* Penempatan Jakarta Pusat (Hybrid)

* Memastikan anggota tim mampu mencapai
target performance indicator

+ Dapat mengelola pelanggan tanpa
menyebabkan masalah dan memenuhi
kepuasan pelanggan

+ Memastikan semua Project Delivery sesuai
dengan timeline

+ Memastikan /ssue important bisa di-release
secepatnya

+ Mengatur waktu dengan baik dan
memanfaatkannya secara produktit

bit.ly/techleadvpi
",bias
333550556_563160115596354_1172855781386702659_n.jpg,"$00
Ct+--
",Non-bias
335581605_222813470253810_6836571319482578321_n.webp,".” WE ARE
* HIRING!

Floor Manager

-

; ® Male or Female

© Good Attitude

* Representable and attractive
e willingness to learns and grow
¢ Min 1 year experience

© Can work well with team

_ © Fluentin English

\

SEND YOUR CV TO:
ayuraiputra@gmail.com Seto
",Non-bias
335499421_1318839402370642_7027844484755626840_n.webp,"Pro
Tops Kae mandiri
biviga taspen

WE’RE.HIRING!

CUSTOMER SERVICE

PRIA / WANITA

PENAMPILAN MENARIK

PENDIDIKAN MINIMAL

USIA MAKSIMAL 24
GRADUATE ARE WEL

MEMILIKI RELATIONSHIP YA\

GA

JENJANG KARIR

THR

BPJS KETENAGAKERJAAN

SILAHKAN KIRIMKAN LAMARAN KE ALAMAT :
BANK MANDIR! TASPEN KCP PAYAKUMBUH
JL. SOEKARNO HATTA NO 38. KELURAHAN BALAI NAN DUO,
KECAMATAN PAYAKUMBUH BARAT.
BATAS PENGIRIMAN > 20)MARET 2023

",bias
335489330_726862089085090_8911238691629980275_n.jpg,"Dy BLOG.Com

LOWONGAN KERJA

Kementerian Pekerjaan Umum dan Perumahan Rakyat

Posisi Kualifikasi

Info Selengkapnya di www.lokerblog.com

Lokerblog 4] Lokerblog

Cf) Lowongankerjaindonesiaupdate Jd Lokerterbaru
",Non-bias
335601591_926696688553342_442763504959750244_n.jpg,"PANGGILAN KEMANUSIAAN

Layanan Kesehatan Cuma-Cuma (LKC) merupakan lembaga non profit jejaring Dompet Dhuafa
khusus dibidang kesehatan yang melayani kaum dhuafa secara paripurna melalui pengelolaan
dana sosial masyarakat (ZISWAF Zakat, Infag, Waqaf) dan dana sosial perusahaan.

Kami memberikan kesempatan kepada anda sebagai :

Staff Program Kesehatan

Penempatan: LKC Dompet Dhuafa- Pusat
JI. Insinyur haji juanda No.34 Ciputat Mega Mall D-01, Cemp. Putih,
Kee. Ciputat Tim, Kota Tangerang Selatan, Banten - 15412

Persyaratan:
1. PriafWanita, Maks 28 Tahun
2. Pendidikan minimal Strata-1(Bidang Kesehatan),
3. Memiliki pengalaman minimal 1 tahun
di bidang pengelolaan program kesehatan,
4, Mampu mengoperasikan Ms. Office,
5. Memiliki kemampuan komunikasi yang bai
6. ‘Amanah, bertanggung jawab dan dapat
bbekerjasama dengan TIM,
7. Memiliki Passion untuk beraktifitas

di Lembaga Kemanusiaan te =
siniat _,

Ikedompetdhuafa.org
",bias
333599981_732175991944846_5206062647512438690_n (7).jpg,"SINCE 1992

“WE ARE HIRING!
JAM BUKA:
KASIR 17.00 - 00.00

1. Wanita

2. BELUM MENIKAH

3. TIDAK SEDANG KULIAH

5. Pendidikan Min. SMA/K Sederajat
6. Jujur, disiplin, bertanggung jawab
7. MAU BELAJAR dan SERIUS BEKERJA
8. Mampu bekerja di bawah tekanan

GAJI POKOK

9. Memiliki kendaraan pribadi

More Info : 0822 5900 9778 (WA)
© hollandfarmer1992
",bias
